packageName,className,methodName,apis
com.stratio.cassandra.lucene.testsAT.issues,Issue286IT,afterClass,[junit:junit]
com.stratio.cassandra.lucene.testsAT.varia,InOperatorWithWideRowsIT,testQueryWithBothKeysIn,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.common,DateParserTest,testParseInteger,[junit:junit]
com.stratio.cassandra.lucene.schema.analysis,StandardAnalyzersTest,testGetCzechPreBuiltAnalyzer,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.analysis,StandardAnalyzersTest,testGetGreekPreBuiltAnalyzer,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,BigIntegerMapperTest,testValueBooleanTrue,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BitemporalMapperTest,testParseJSONWithDefaultArgs,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BlobMapperTest,testExtractAnalyzers,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BlobMapperTest,testValueStringUpperCaseWithPrefix,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,GeoPointMapperTest,testGetLongitudeFromIntColumn,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,InetMapperTest,testToString,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,UUIDMapperTest,testValueNull,[junit:junit]
com.stratio.cassandra.lucene.search.condition,ConditionTest,testConstructorWithBoost,[junit:junit]
com.stratio.cassandra.lucene.search.condition,GeoBBoxConditionTest,testBuildEmptyField,[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,MatchSearchIT,testMatchDateField3,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchWithDocValuesIT,testMatchBlob2,[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,RangeSearchWithDocValuesIT,range,[com.stratio.cassandra:cassandra-lucene-index-builder]
com.stratio.cassandra.lucene.testsAT.search,RangeSearchWithDocValuesIT,testRangeDecimalField2,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.util,CassandraUtils,sort,[com.stratio.cassandra:cassandra-lucene-index-builder]
com.stratio.cassandra.lucene.testsAT.varia,BoundStatementWithSortedKQueryIT,testSortDoubleDesc,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.common,GeoTransformationBufferTest,testBufferTransformationWithInvertedPositiveDistances,"[com.vividsolutions:jts-core,junit:junit]"
com.stratio.cassandra.lucene.common,GeospatialUtils,validateGeohashMaxLevels,[org.apache.lucene:lucene-spatial]
com.stratio.cassandra.lucene.schema.mapping,BigDecimalMapperTest,testValueBooleanFalse,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BigIntegerMapperTest,testShortValueNegativeZeroSort,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BigIntegerMapperTest,testValueDoubleMaxPositive,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,DoubleMapperTest,testJsonSerialization,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,GeoShapeMapperTest,testAddFieldsWithValidMultiPoint,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchWithDocValuesIT,testMatchBigint5,[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,RangeSearchWithDocValuesIT,testRangeInetField2,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,ReadStaticColumnsIT,before,[junit:junit]
com.stratio.cassandra.lucene.testsAT.varia,TokenRangeWithWideRowsMultiClusteringIT,testTokenSearch3,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BigDecimalMapperTest,testValueTooSmallDecimal,[junit:junit]
com.stratio.cassandra.lucene.search.condition,BooleanConditionTest,testInMaxClauses,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.search.condition,RangeConditionTest,testLongOpen,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.testsAT.search,RangeSearchIT,testRangeListField2,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.story,ComposedKeyDataHandlingIT,before,[junit:junit]
com.stratio.cassandra.lucene.testsAT.varia,RangeTombstoneIT,testRangeTombstoneAll,[junit:junit]
com.stratio.cassandra.lucene.builder,BuilderTest,testFloatMapperDefaults,[junit:junit]
com.stratio.cassandra.lucene.schema.analysis,SnowballAnalyzerBuilderTest,testBuildSpanish,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,DoubleMapperTest,testValueString,[junit:junit]
com.stratio.cassandra.lucene.search.condition,PhraseConditionTest,testJsonSerialization,[junit:junit]
com.stratio.cassandra.lucene.testsAT.partitioning,PartitioningOnColumnIT,testColumnPartitioning,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,FuzzySearchIT,testFuzzyInetFieldWith1MaxEdits,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchIT,"",[junit:junit]
com.stratio.cassandra.lucene.testsAT.varia,SearchWithLongWideRowsIT,testFilterAll200,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,SearchWithLongWideRowsIT,testQuery100,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
org.apache.cassandra.service,LuceneStorageProxy,fetchRows,[org.apache.cassandra:cassandra-all]
com.stratio.cassandra.lucene.builder,BuilderTest,testSnowballAnalyzerDefaults,[junit:junit]
com.stratio.cassandra.lucene.common,DateParserTest,testParseLongNegative,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,GeoPointMapper,"",[org.apache.lucene:lucene-spatial]
com.stratio.cassandra.lucene.schema.mapping,GeoPointMapperTest,testAddFieldsWithNullLatitude,[junit:junit]
com.stratio.cassandra.lucene.search.condition,GeoDistanceTest,check,[junit:junit]
com.stratio.cassandra.lucene.search.condition,GeoShapeConditionTest,testQueryWithoutValidMapper,[junit:junit]
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchOverGeoShapesIT,testIntersectsPoint12,[junit:junit]
com.stratio.cassandra.lucene.testsAT.issues,Issue158IT,testLocalDate,"[com.datastax.cassandra:cassandra-driver-core,com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchWithDocValuesIT,testMatchBlob3,"[com.datastax.cassandra:cassandra-driver-core,junit:junit]"
com.stratio.cassandra.lucene.schema.mapping,BigDecimalMapperTest,testValueBytePositiveMaxSort,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BigDecimalMapperTest,testValueTooBigInteger,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BitemporalMapperTest,testAddFieldsT4,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,BitemporalMapperTest,testConstructorWithDefaultArgs,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,UUIDMapperTest,testJsonSerialization,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,UUIDMapperTest,testValueStringTimeBased,[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,AbstractSearchIT,sort,[com.stratio.cassandra:cassandra-lucene-index-builder]
com.stratio.cassandra.lucene.testsAT.search,FuzzySearchIT,testFuzzyAsciiFieldWith1MaxEdits,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,FuzzySearchIT,testFuzzyInetFieldWith2PrefixLength2,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchIT,testMatchMapFieldWithAlias3,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,PrefixSearchIT,testPrefixMapField4,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RangeSearchIT,testRangeBigintField5,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,SortedSearchIT,testSortWithFilter,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.type_validation,SingleColumnRejectTypeIndexCreationIT,after,[junit:junit]
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,BooleanMapperValidTypesIndexCreationIT,"","[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.builder,BuilderTest,testDateRangeMapperFull,[junit:junit]
com.stratio.cassandra.lucene.schema.analysis,StandardStopwordsTest,testGetItalianPreBuiltAnalyzer,"[junit:junit,org.apache.lucene:lucene-analyzers-common]"
com.stratio.cassandra.lucene.schema.mapping,LongMapperTest,testToString,[junit:junit]
com.stratio.cassandra.lucene.search.condition,DateRangeConditionTest,testParseSpatialOperationIntersectsLowerCase,"[junit:junit,org.apache.lucene:lucene-spatial]"
com.stratio.cassandra.lucene.search.condition,RegexpConditionTest,testString,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.testsAT.issues,Issue286IT,testFrozenSetAsClusteringKey,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,BooleanSearchIT,testBooleanFilterEmpty,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchWithDocValuesIT,testMatchFloat1,[junit:junit]
com.stratio.cassandra.lucene.testsAT.story,ComplexKeyDataHandlingIT,before,[junit:junit]
com.stratio.cassandra.lucene.testsAT.varia,InOperatorWithWideRowsIT,"",[junit:junit]
com.stratio.cassandra.lucene.testsAT.varia,InOperatorWithWideRowsIT,before,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,SortWithWideRowsIT,testSortPartitionSliceAsc,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.builder,BuilderTest,testSortDefaults,[junit:junit]
com.stratio.cassandra.lucene.common,DateParserTest,testParseFloatNegative,[junit:junit]
com.stratio.cassandra.lucene.common,GeoShapeTest,testBuffer,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BigIntegerMapperTest,testValueNegativeZeroSort,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,GeoPointMapperTest,testConstructorWithZeroLevels,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,SingleColumnMapper,indexableFields,[org.apache.lucene:lucene-core]
com.stratio.cassandra.lucene.schema.mapping,StringMapperTest,testConstructorWithAllArgs,[junit:junit]
com.stratio.cassandra.lucene.search.sort,SimpleSortFieldTest,testToString,[junit:junit]
com.stratio.cassandra.lucene.testsAT.issues,Issue286IT,testFrozenMapAsClusteringKey,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,FuzzySearchIT,testFuzzyInetFieldWithoutTranspositions,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.util,CassandraConfig,"","[com.datastax.cassandra:cassandra-driver-core,com.stratio.cassandra:cassandra-lucene-index-builder]"
com.stratio.cassandra.lucene.common,GeoTransformationCentroidTest,testCentroidTransformationMultiPolygon,[junit:junit]
com.stratio.cassandra.lucene.schema.analysis,StandardAnalyzersTest,testGetSpanishPreBuiltAnalyzer,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,DateMapperTest,testBaseNull,[junit:junit]
com.stratio.cassandra.lucene.search.condition,GeoDistanceConditionTest,testConstructor,[junit:junit]
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchOverGeoShapesIT,testIsWithinPoint11,[junit:junit]
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchOverGeoShapesIT,testMultipoint2Contains,[junit:junit]
com.stratio.cassandra.lucene.testsAT.indexes,ComplexKeyIndexHandlingIT,testCreateIndexDuringInsertions2,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchWithDocValuesIT,testMatchASCII4,[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,RangeSearchWithDocValuesIT,testRangeFloatField2,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,SortedSearchIT,testSortAsMapValuesAsc,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.ttl,SelectTotalExpiredTTLWideRowsIT,before,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.udt,UDTIndexingIT,testUDTInternalThatFails,"[com.datastax.cassandra:cassandra-driver-core,com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.udt,UDTPartialInsertsIT,afterClass,[junit:junit]
com.stratio.cassandra.lucene.testsAT.varia,SortWithWideRowsIT,testSortTokenRangeAsc,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.schema,SchemaTest,testIndexableFieldsBestEffort,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,BigDecimalMapperTest,testValueShortNegativeZeroSort,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BitemporalMapperTest,testConstructorWithNullVtTo,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,GeoShapeMapperTest,testAddFieldsWithValidLineString,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,GeoShapeMapperTest,testAddFieldsWithValidLinearRing,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,GeoShapeMapperTest,testAddFieldsWithValidPolygon,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,GeoShapeMapperTest,testGetShapeFromString,[junit:junit]
com.stratio.cassandra.lucene.search.condition,ContainsCondition,doQuery,[org.apache.lucene:lucene-core]
com.stratio.cassandra.lucene.search.condition,RegexpConditionTest,testInetV4,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.search.condition,WildcardCondition,doQuery,[org.apache.lucene:lucene-core]
com.stratio.cassandra.lucene.search.sort,GeoDistanceSortFieldTest,testBuildNBlankField,[junit:junit]
com.stratio.cassandra.lucene.testsAT.deletion,MultipleKeyDataDeletionIT,before,[junit:junit]
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchOverGeoShapesIT,testBufferIsWithinShape,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.issues,Issue64IT,"",[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,BitemporalSearchIT,testBitemporalQueryIntersectsTimeStampField6,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,BitemporalSearchIT,testBitemporalSearchIsWithInNowValueToString6,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,FuzzySearchIT,testFuzzyInetFieldWithTranspositions,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.udt,UDTIndexingIT,testUDTOverUDT,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.schema,SchemaTest,testGetAnalyzerNull,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,BigDecimalMapperTest,testValueDecimalNegativeMinSort,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BigDecimalMapperTest,testValueIntegerNegativeMaxSort,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BigIntegerMapperTest,testValueLongMinNegative,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,FloatMapperTest,testToString,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,TextMapperTest,testValueFloatWithDecimalFloor,[junit:junit]
com.stratio.cassandra.lucene.search.condition,DateRangeConditionTest,testQueryWithoutValidMapper,[junit:junit]
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchOverGeoShapesIT,testContainsPoint11,[junit:junit]
com.stratio.cassandra.lucene.testsAT.indexes,ComposedKeyIndexHandlingIT,testCreateIndexDuringInsertions3,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.issues,Issue246IT,testSet,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,BooleanSearchIT,testBooleanQueryShould,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RangeSearchIT,testRangeDoubleField1,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RangeSearchIT,testRangeListField1,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.builder,BuilderTest,testBigIntegerMapperDefaults,[junit:junit]
com.stratio.cassandra.lucene.schema.analysis,SnowballAnalyzerBuilderTest,testBuildFinnish,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BitemporalMapperTest,testAddFieldsT2,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,BlobMapperTest,testValueLong,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,KeywordMapper,indexedField,[org.apache.lucene:lucene-core]
com.stratio.cassandra.lucene.schema.mapping,UUIDMapperTest,testValueUUIDRandom,[junit:junit]
com.stratio.cassandra.lucene.search.sort,GeoDistanceSortFieldTest,testHashCode,[junit:junit]
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchOverGeoShapesIT,testContainsPoint1,[junit:junit]
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchOverGeoShapesIT,testLine1Intersects,[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,FuzzySearchIT,testFuzzyTextFieldWith2PrefixLength1,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,PrefixSearchIT,testPrefixListField3,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RangeSearchIT,testRangeMapField1,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RangeSearchIT,testRangeSetField1,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.story,ComplexKeyIndexHandlingIT,testRecreateIndexAfterInsertions,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.builder,BuilderTest,testGeoDistanceSortFieldFull,[junit:junit]
com.stratio.cassandra.lucene.builder,BuilderTest,testLongMapperFull,[junit:junit]
com.stratio.cassandra.lucene.common,GeoTransformationBufferTest,testBufferTransformationWithNullMinMaxDistance,[junit:junit]
com.stratio.cassandra.lucene.common,GeoTransformationConvexHullTest,testConvexHullTransformationLine,[junit:junit]
com.stratio.cassandra.lucene.common,GeospatialUtilsJTS,geometry,[com.vividsolutions:jts-core]
com.stratio.cassandra.lucene.schema.mapping,BigDecimalMapperTest,testValueByteNegativeZeroSort,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,TextMapperTest,testExtractAnalyzers,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,TextMapperTest,testSortField,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,UUIDMapperTest,testCompareDifferentTypes,"[junit:junit,org.apache.cassandra:cassandra-all]"
com.stratio.cassandra.lucene.search.condition,MatchCondition,query,[org.apache.lucene:lucene-core]
com.stratio.cassandra.lucene.testsAT.deletion,SimpleKeyDataDeletionIT,testListElementDeletion,"[com.datastax.cassandra:cassandra-driver-core,com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchOverGeoPointsIT,testBufferShape,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.issues,Issue149IT,testWide,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RangeSearchIT,testRangeBlobField3,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,WildcardSearchIT,testWildcardTextField1,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.udt,UDTCollectionsIT,testTextIntegerMap,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.util,CassandraUtils,checkNumDocsInIndex,[junit:junit]
com.stratio.cassandra.lucene.testsAT.varia,AllowFilteringWith1000SimilarRowsIT,testAllowFilteringAndLimit99,[junit:junit]
org.apache.cassandra.service,LuceneStorageProxy,getRestrictedRanges,[org.apache.cassandra:cassandra-all]
com.stratio.cassandra.lucene.common,GeospatialUtilsJTSTest,testParseWKTLine,[junit:junit]
com.stratio.cassandra.lucene.schema,Schema,postProcessingIndexableFields,[org.apache.lucene:lucene-core]
com.stratio.cassandra.lucene.schema.mapping,BigIntegerMapperTest,testValueTooBig,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,DateRangeMapperTest,testConstructorWithEmptyFrom,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,LongMapperTest,testValueFloatWithoutDecimal,[junit:junit]
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchSpatialOperationsIT,testCase2WithUnion,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,FuzzySearchIT,testFuzzyListField1,"[com.datastax.cassandra:cassandra-driver-core,com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,WildcardSearchIT,"",[junit:junit]
com.stratio.cassandra.lucene.testsAT.ttl,SelectTotalExpiredTTLWideRowsIT,testSkinnyRowsTotalExpiredRows,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.type_validation,DataHelper,"",[com.stratio.cassandra:cassandra-lucene-index-builder]
com.stratio.cassandra.lucene.testsAT.varia,BoundStatementWithSortedKQueryIT,testSortWithFilter,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,BoundStatementWithSortedKQueryIT,testSortWithGeoDistanceQueryReversed,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,InOperatorWithSkinnyRowsIT,testQueryWithIn,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,InOperatorWithWideRowsIT,testSearchAllWithPartitionKeyIn,[junit:junit]
com.stratio.cassandra.lucene.builder,BuilderTest,testGeoPointMapperDefaults,[junit:junit]
com.stratio.cassandra.lucene.builder,BuilderTest,testNonePartitioner,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,DateRangeMapperTest,testConstructorWithBlankTo,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,GeoPointMapperTest,testAddFields,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,InetMapperTest,testJsonSerialization,[junit:junit]
com.stratio.cassandra.lucene.search.condition,GeoBBoxConditionTest,testBuildBlankField,[junit:junit]
com.stratio.cassandra.lucene.search.condition,MatchConditionTest,"",[org.apache.lucene:lucene-core]
com.stratio.cassandra.lucene.search.condition,SingleColumnConditionTest,testBuildNullField,[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,FuzzySearchIT,testFuzzyVarcharFieldWith10MaxExpansions,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchIT,testMatchAsciiField2,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,LongMapperValidTypesIndexCreationIT,"","[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,SortWithSkinnyRowsIT,testSortNotExistingColumn,"[com.datastax.cassandra:cassandra-driver-core,com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.builder,BuilderTest,testTextMapperFull,[junit:junit]
com.stratio.cassandra.lucene.common,GeoTransformationBBoxTest,testBoundingBoxTransformationLine,[junit:junit]
com.stratio.cassandra.lucene.schema,SchemaAnalyzerTest,testGetAnalyzerBlank,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchOverGeoShapesIT,testIntersectsPoint9,[junit:junit]
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchOverGeoShapesIT,testMultipolygonIntersects,[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,FuzzySearchIT,testFuzzyAsciiField,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,FuzzySearchIT,testFuzzyMapField1,"[com.datastax.cassandra:cassandra-driver-core,com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchIT,testMatchSetField3,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RangeSearchIT,testRangeTextField2,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RangeSearchWithDocValuesIT,testRangeAsciiField4,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,WildcardSearchIT,testWildcardInetField1,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.udt,CheckNonFrozenUDTIT,"",[junit:junit]
com.stratio.cassandra.lucene.testsAT.udt,UDTCollectionsIT,testSimpleUDTSet,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.util,CassandraUtilsUpdate,onlyIf,[com.datastax.cassandra:cassandra-driver-core]
com.stratio.cassandra.lucene.testsAT.varia,StatelessSearchWithSkinnyRowsIT,after,[junit:junit]
com.stratio.cassandra.lucene.builder,BuilderTest,testLongMapperDefaults,[junit:junit]
com.stratio.cassandra.lucene.schema.analysis,SnowballAnalyzerBuilderTest,testBuildBlankLanguage,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BigDecimalMapperTest,testValuePositiveMinSort,[junit:junit]
