packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
org.aksw.palmetto,Palmetto,getCoherence,org.slf4j:slf4j-api,null,null,2,2,1.0
org.aksw.palmetto.subsets,OnePrecedingTest,testWordSetLength4,junit:junit,null,null,1,1,1.0
org.aksw.palmetto.prob,BooleanSlidingWindowFrequencyDeterminerSumCreationTest,"",junit:junit,null,null,2,2,1.0
org.aksw.palmetto.calculations.indirect,DiceBasedCalculationTest,data,junit:junit,null,null,1,1,1.0
org.aksw.palmetto.io,SimpleWordSetReader,readWordSets,org.slf4j:slf4j-api,null,null,2,2,1.0
org.aksw.palmetto.prob.bd,BooleanDocumentProbabilitySupplierTest,"",junit:junit,null,null,2,2,1.0
org.aksw.palmetto,PairwiseTopicComparingSegmentator,getSubsetDefinition,com.carrotsearch:hppc,null,null,9,9,1.0
org.aksw.palmetto.corpus.lucene,LuceneCorpusAdapter,"",org.apache.lucene:lucene-core,null,null,12,15,0.8
org.aksw.palmetto.corpus.lucene,LuceneCorpusAdapter,"",org.slf4j:slf4j-api,null,null,3,15,0.2
org.aksw.palmetto.prob.decorator,FrequencyCachingDeterminerDecoratorTest,"",org.slf4j:slf4j-api,null,null,3,5,0.6
org.aksw.palmetto.prob.decorator,FrequencyCachingDeterminerDecoratorTest,"",junit:junit,null,null,2,5,0.4
org.aksw.palmetto.webapp.config,PalmettoConfiguration,"",commons-configuration:commons-configuration,null,null,1,4,0.25
org.aksw.palmetto.webapp.config,PalmettoConfiguration,"",org.slf4j:slf4j-api,null,null,3,4,0.75
org.aksw.palmetto,Palmetto,main,org.slf4j:slf4j-api,null,null,4,4,1.0
org.aksw.palmetto.corpus.lucene.creation,LuceneIndexHistogramCreator,createHistogram,org.slf4j:slf4j-api,null,null,6,42,0.14
org.aksw.palmetto.corpus.lucene.creation,LuceneIndexHistogramCreator,createHistogram,org.apache.lucene:lucene-core,null,null,26,42,0.62
org.aksw.palmetto.corpus.lucene.creation,LuceneIndexHistogramCreator,createHistogram,com.carrotsearch:hppc,null,null,10,42,0.24
org.aksw.palmetto.vector,AbstractVectorCreatorTest,test,junit:junit,null,null,3,3,1.0
org.aksw.palmetto.calculations.direct,ShogenjisCoherenceCalculationTest,"",junit:junit,null,null,2,2,1.0
org.aksw.palmetto.corpus.lucene.creation,PositionStoringLuceneIndexCreatorTest,test,org.apache.lucene:lucene-core,null,null,1,30,0.03
org.aksw.palmetto.corpus.lucene.creation,PositionStoringLuceneIndexCreatorTest,test,junit:junit,null,null,13,30,0.43
org.aksw.palmetto.corpus.lucene.creation,PositionStoringLuceneIndexCreatorTest,test,com.carrotsearch:hppc,null,null,14,30,0.47
org.aksw.palmetto.corpus.lucene.creation,PositionStoringLuceneIndexCreatorTest,test,commons-io:commons-io,null,null,2,30,0.07
org.aksw.palmetto.sum,HarmonicMeanTest,"",junit:junit,null,null,2,2,1.0
org.aksw.palmetto.webapp.config,RootConfig,createUCICoherence,org.slf4j:slf4j-api,null,null,2,3,0.67
org.aksw.palmetto.webapp.config,RootConfig,createUCICoherence,commons-configuration:commons-configuration,null,null,1,3,0.33
org.aksw.palmetto.vector,JaccardCalculationBasedCreatorTest,data,junit:junit,null,null,1,1,1.0
org.aksw.palmetto.vector,LikelihoodCalculationBasedCreatorTest,"",junit:junit,null,null,2,2,1.0
org.aksw.palmetto.prob,BooleanSlidingWindowFrequencyDeterminerCountingTest,"",junit:junit,null,null,2,2,1.0
org.aksw.palmetto.webapp,PalmettoApplication,uciService,org.slf4j:slf4j-api,null,null,2,2,1.0
org.aksw.palmetto.corpus.lucene.creation,SimpleLuceneIndexCreator,createIndex,org.apache.lucene:lucene-core,null,null,36,44,0.82
org.aksw.palmetto.corpus.lucene.creation,SimpleLuceneIndexCreator,createIndex,org.slf4j:slf4j-api,null,null,8,44,0.18
org.aksw.palmetto.weight,MarginalProbabilityBasedWeighterTest,test,junit:junit,null,null,3,3,1.0
org.aksw.palmetto.calculations.direct,DifferenceBasedCoherenceCalculationTest,"",junit:junit,null,null,2,2,1.0
org.aksw.palmetto.calculations.indirect,AbstractVectorBasedCalculationTest,test,junit:junit,null,null,3,3,1.0
org.aksw.palmetto.data,SegmentationDefinition,"",com.carrotsearch:hppc,null,null,4,4,1.0
org.aksw.palmetto.prob,BooleanSlidingWindowFrequencyDeterminerSumCreationTest,requestWordPositionsInDocuments,com.carrotsearch:hppc,null,null,3,3,1.0
org.aksw.palmetto.prob.window,BooleanSlidingWindowFrequencyDeterminer,addCountsFromDocument,com.carrotsearch:hppc,null,null,38,38,1.0
org.aksw.palmetto.subsets,AbstractSegmentatorTest,createSets,com.carrotsearch:hppc,null,null,16,16,1.0
org.aksw.palmetto.webapp,PalmettoApplication,npmiService,org.slf4j:slf4j-api,null,null,2,2,1.0
org.aksw.palmetto.weight,CompleteProbabilityBasedWeighterTest,test,junit:junit,null,null,3,3,1.0
org.aksw.palmetto.io,SimpleDocumentTextSupplier,create,org.slf4j:slf4j-api,null,null,2,2,1.0
org.aksw.palmetto.webapp,PerformanceTest,loadTerms,commons-io:commons-io,null,null,2,2,1.0
org.aksw.palmetto.calculations.direct,ShogenjisCoherenceCalculationTest,data,junit:junit,null,null,1,1,1.0
org.aksw.palmetto.sum,MinTest,data,junit:junit,null,null,1,1,1.0
org.aksw.palmetto.sum,MedianTest,data,junit:junit,null,null,1,1,1.0
org.aksw.palmetto.corpus.lucene.creation,PositionStoringLuceneIndexCreator,createIndex,org.apache.lucene:lucene-core,null,null,51,57,0.89
org.aksw.palmetto.corpus.lucene.creation,PositionStoringLuceneIndexCreator,createIndex,org.slf4j:slf4j-api,null,null,6,57,0.11
org.aksw.palmetto.calculations.indirect,JaccardBasedCoherenceTest,data,junit:junit,null,null,1,1,1.0
org.aksw.palmetto.calculations.indirect,DiceBasedCalculationTest,"",junit:junit,null,null,2,2,1.0
org.aksw.palmetto.prob,ListBasedBooleanDocumentFrequencyDeterminerTest,"",junit:junit,null,null,2,2,1.0
org.aksw.palmetto.webapp,PalmettoApplication,caService,org.slf4j:slf4j-api,null,null,2,2,1.0
org.aksw.palmetto.calculations.indirect,CosinusBasedCalculationTest,data,junit:junit,null,null,1,1,1.0
org.aksw.palmetto.webapp,DfClient,testFail,junit:junit,null,null,5,5,1.0
org.aksw.palmetto.webapp,PalmettoApplication,umassService,org.slf4j:slf4j-api,null,null,2,2,1.0
org.aksw.palmetto.weight,ConditionalProbabilityBasedWeighterTest,data,junit:junit,null,null,1,1,1.0
org.aksw.palmetto.calculations.direct,RatioCoherenceCalculationTest,"",junit:junit,null,null,2,2,1.0
org.aksw.palmetto.io,GoldStandardReader,readGoldStandard,commons-io:commons-io,null,null,2,8,0.25
org.aksw.palmetto.io,GoldStandardReader,readGoldStandard,com.carrotsearch:hppc,null,null,6,8,0.75
org.aksw.palmetto.subsets,AnyAnyTest,data,junit:junit,null,null,1,1,1.0
org.aksw.palmetto.calculations.direct,LogJaccardCoherenceCalculationTest,"",junit:junit,null,null,2,2,1.0
org.aksw.palmetto.corpus.lucene.creation,SimpleLuceneIndexCreator,"",org.slf4j:slf4j-api,null,null,3,3,1.0
org.aksw.palmetto.prob,BooleanSlidingWindowFrequencyDeterminerSumCreationTest,test,junit:junit,null,null,3,3,1.0
org.aksw.palmetto.vector,RatioCoherenceCalculationTest,"",junit:junit,null,null,2,2,1.0
org.aksw.palmetto.prob.window,BooleanSlidingWindowFrequencyDeterminer,addCountsFromSmallDocument,com.carrotsearch:hppc,null,null,5,5,1.0
org.aksw.palmetto.weight,MarginalProbabilityBasedWeighterTest,data,junit:junit,null,null,1,1,1.0
org.aksw.palmetto.prob,AbstractBooleanDocumentSupportingAdapterBasedTest,getDocumentsWithWordAsSet,com.carrotsearch:hppc,null,null,3,3,1.0
org.aksw.palmetto.sum,MinTest,"",junit:junit,null,null,2,2,1.0
org.aksw.palmetto.corpus.lucene,LuceneCorpusAdapter,getDocumentsWithWordAsSet,org.apache.lucene:lucene-core,null,null,15,20,0.75
org.aksw.palmetto.corpus.lucene,LuceneCorpusAdapter,getDocumentsWithWordAsSet,com.carrotsearch:hppc,null,null,3,20,0.15
org.aksw.palmetto.corpus.lucene,LuceneCorpusAdapter,getDocumentsWithWordAsSet,org.slf4j:slf4j-api,null,null,2,20,0.1
